institutionId,institution,sector,type,typeCode,foreign,province,city,cityCode,provinceCode,year,score,governance,dataPotential,infrastructure,coreTechnology,operationMomentum,serviceReengineering,riskManagement,sustainability
348,三菱日联银行(中国)有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2024,0.181333,0.0,0.65,0.0,0.0,0.0,0.0,0.763636,0.0
348,三菱日联银行(中国)有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2014,0.088,0.0,0.0,0.0,0.0,0.25,0.290909,0.0,0.1
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2015,0.066667,0.0,0.025,0.0,0.142857,0.0,0.309091,0.036364,0.0
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2016,0.050667,0.0,0.0,0.0,0.0,0.266667,0.054545,0.0,0.0
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2017,0.226667,0.0,0.0,0.0,0.4,0.65,0.4,0.090909,0.25
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2018,0.402667,0.4,0.475,0.138462,0.428571,0.583333,0.545455,0.327273,0.35
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2019,0.346667,0.244444,0.475,0.0,0.457143,0.666667,0.563636,0.127273,0.3
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2020,0.378667,0.0,0.375,0.0,0.457143,0.6,0.563636,0.672727,0.35
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2021,0.490667,0.511111,0.55,0.246154,0.485714,0.766667,0.6,0.363636,0.35
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2022,0.56,0.622222,0.575,0.323077,0.6,0.85,0.654545,0.363636,0.5
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2023,0.594667,0.644444,0.575,0.338462,0.6,0.816667,0.8,0.418182,0.6
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2024,0.578667,0.577778,0.775,0.0,0.628571,0.85,0.745455,0.618182,0.6
349,厦门国际银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2025,0.674667,0.555556,0.625,0.461538,0.542857,0.95,0.818182,0.727273,0.6
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2012,0.034667,0.0,0.0,0.0,0.0,0.1,0.072727,0.036364,0.05
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2013,0.146667,0.0,0.0,0.0,0.028571,0.6,0.2,0.109091,0.05
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2014,0.277333,0.222222,0.25,0.030769,0.342857,0.366667,0.181818,0.618182,0.2
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2015,0.098667,0.0,0.0,0.0,0.0,0.0,0.054545,0.618182,0.0
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2016,0.072,0.0,0.0,0.061538,0.0,0.15,0.072727,0.109091,0.2
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2017,0.306667,0.6,0.0,0.0,0.4,0.55,0.072727,0.6,0.2
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2018,0.309333,0.0,0.0,0.0,0.714286,0.3,0.6,0.654545,0.2
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2019,0.253333,0.2,0.35,0.0,0.4,0.466667,0.345455,0.109091,0.25
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2020,0.325333,0.311111,0.325,0.046154,0.257143,0.5,0.290909,0.618182,0.15
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2021,0.106667,0.0,0.0,0.0,0.0,0.3,0.127273,0.127273,0.4
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2022,0.210667,0.2,0.475,0.0,0.0,0.366667,0.272727,0.109091,0.4
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2023,0.026667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2024,0.234667,0.266667,0.575,0.0,0.428571,0.25,0.290909,0.054545,0.2
350,厦门农村商业银行,银行,农村商业银行,1,0,福建省,厦门市,350200,35,2025,0.256,0.0,0.575,0.0,0.4,0.516667,0.127273,0.236364,0.4
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2011,0.189333,0.6,0.0,0.0,0.085714,0.3,0.236364,0.109091,0.2
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2012,0.248,0.0,0.0,0.0,0.285714,0.466667,0.272727,0.654545,0.2
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2013,0.245333,0.0,0.425,0.076923,0.4,0.466667,0.290909,0.127273,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2014,0.333333,0.0,0.5,0.461538,0.4,0.55,0.236364,0.181818,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2015,0.306667,0.333333,0.525,0.246154,0.342857,0.316667,0.327273,0.163636,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2016,0.405333,0.266667,0.55,0.446154,0.4,0.55,0.363636,0.327273,0.2
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2017,0.384,0.0,0.6,0.261538,0.4,0.633333,0.2,0.636364,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2018,0.426667,0.266667,0.6,0.338462,0.571429,0.666667,0.436364,0.236364,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2019,0.461333,0.288889,0.575,0.523077,0.4,0.633333,0.436364,0.345455,0.4
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2020,0.442667,0.288889,0.55,0.307692,0.485714,0.65,0.581818,0.327273,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2021,0.629333,0.555556,0.7,0.338462,0.6,0.866667,0.781818,0.709091,0.3
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2022,0.64,0.6,0.725,0.507692,0.6,0.833333,0.709091,0.654545,0.25
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2023,0.613333,0.6,0.725,0.353846,0.6,0.816667,0.763636,0.6,0.3
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2024,0.744,0.755556,0.8,0.676923,0.628571,0.783333,0.818182,0.818182,0.5
351,厦门银行,银行,城市商业银行,3,0,福建省,厦门市,350200,35,2025,0.709333,0.755556,0.9,0.507692,0.6,0.8,0.8,0.690909,0.6
352,山西银行,银行,城市商业银行,3,0,山西省,太原市,140100,14,2021,0.424,0.177778,0.375,0.0,0.457143,0.6,0.654545,0.690909,0.5
352,山西银行,银行,城市商业银行,3,0,山西省,太原市,140100,14,2022,0.464,0.577778,0.475,0.523077,0.457143,0.633333,0.490909,0.145455,0.3
352,山西银行,银行,城市商业银行,3,0,山西省,太原市,140100,14,2023,0.48,0.266667,0.575,0.461538,0.514286,0.6,0.654545,0.345455,0.3
352,山西银行,银行,城市商业银行,3,0,山西省,太原市,140100,14,2024,0.309333,0.222222,0.625,0.0,0.085714,0.566667,0.363636,0.309091,0.35
352,山西银行,银行,城市商业银行,3,0,山西省,太原市,140100,14,2025,0.296,0.0,0.55,0.0,0.0,0.616667,0.418182,0.418182,0.3
353,汕头海湾农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2020,0.261333,0.377778,0.375,0.061538,0.142857,0.35,0.290909,0.363636,0.0
353,汕头海湾农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2021,0.301333,0.422222,0.4,0.046154,0.2,0.333333,0.327273,0.436364,0.3
353,汕头海湾农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2022,0.365333,0.444444,0.5,0.184615,0.171429,0.4,0.472727,0.4,0.35
353,汕头海湾农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2023,0.389333,0.511111,0.475,0.169231,0.228571,0.433333,0.581818,0.4,0.25
353,汕头海湾农村商业银行,银行,农村商业银行,1,0,广东省,汕头市,440500,44,2024,0.4,0.4,0.45,0.261538,0.2,0.566667,0.472727,0.4,0.4
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2017,0.258667,0.288889,0.35,0.061538,0.2,0.383333,0.309091,0.327273,0.05
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2018,0.306667,0.444444,0.35,0.046154,0.2,0.416667,0.418182,0.327273,0.25
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2019,0.354667,0.466667,0.4,0.276923,0.2,0.45,0.345455,0.381818,0.2
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2020,0.384,0.422222,0.425,0.307692,0.171429,0.533333,0.490909,0.418182,0.0
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2023,0.44,0.511111,0.45,0.4,0.2,0.533333,0.509091,0.472727,0.25
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2024,0.490667,0.511111,0.525,0.384615,0.4,0.533333,0.6,0.563636,0.25
354,汕尾农村商业银行,银行,农村商业银行,1,0,广东省,汕尾市,441500,44,2025,0.362667,0.422222,0.55,0.215385,0.428571,0.533333,0.509091,0.0,0.3
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2015,0.352,0.266667,0.375,0.215385,0.4,0.583333,0.327273,0.363636,0.2
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2016,0.349333,0.4,0.425,0.138462,0.4,0.583333,0.4,0.181818,0.3
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2017,0.397333,0.422222,0.55,0.323077,0.4,0.633333,0.345455,0.2,0.25
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2018,0.370667,0.266667,0.55,0.030769,0.4,0.8,0.436364,0.2,0.3
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2019,0.610667,0.644444,0.575,0.538462,0.4,0.75,0.563636,0.763636,0.5
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2020,0.616,0.622222,0.575,0.353846,0.428571,0.85,0.709091,0.763636,0.5
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2021,0.650667,0.666667,0.65,0.446154,0.685714,0.85,0.581818,0.763636,0.5
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2022,0.658667,0.733333,0.725,0.446154,0.571429,0.9,0.654545,0.654545,0.5
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2023,0.650667,0.666667,0.7,0.553846,0.771429,0.783333,0.509091,0.690909,0.5
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2024,0.602667,0.666667,0.675,0.338462,0.542857,0.9,0.563636,0.690909,0.25
355,上海华瑞银行,银行,民营银行,2,0,上海市,上海市,310000,31,2025,0.682667,0.666667,0.775,0.369231,0.771429,0.916667,0.781818,0.690909,0.4
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2011,0.410667,0.244444,0.5,0.215385,0.4,0.466667,0.709091,0.327273,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2012,0.402667,0.311111,0.0,0.569231,0.485714,0.316667,0.290909,0.690909,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2013,0.397333,0.2,0.3,0.215385,0.514286,0.616667,0.581818,0.309091,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2014,0.293333,0.0,0.5,0.215385,0.428571,0.483333,0.363636,0.127273,0.25
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2015,0.328,0.044444,0.0,0.553846,0.4,0.566667,0.363636,0.127273,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2016,0.458667,0.4,0.525,0.584615,0.4,0.7,0.454545,0.163636,0.25
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2017,0.272,0.355556,0.0,0.0,0.428571,0.5,0.509091,0.145455,0.25
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2018,0.44,0.333333,0.0,0.323077,0.4,0.55,0.690909,0.709091,0.25
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2019,0.466667,0.266667,0.525,0.246154,0.542857,0.7,0.690909,0.381818,0.3
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2020,0.586667,0.422222,0.625,0.523077,0.485714,0.8,0.727273,0.490909,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2021,0.594667,0.644444,0.65,0.292308,0.714286,0.766667,0.672727,0.563636,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2022,0.733333,0.666667,0.775,0.523077,0.685714,0.9,0.890909,0.709091,0.7
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2023,0.781333,0.755556,0.825,0.723077,0.714286,0.883333,0.872727,0.781818,0.5
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2024,0.784,0.777778,0.825,0.661538,0.685714,0.916667,0.818182,0.8,0.75
356,上海农村商业银行,银行,农村商业银行,1,0,上海市,上海市,310000,31,2025,0.749333,0.644444,0.825,0.615385,0.514286,1.0,0.836364,0.763636,0.65
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2011,0.157333,0.0,0.0,0.030769,0.142857,0.3,0.381818,0.145455,0.25
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2012,0.208,0.0,0.0,0.061538,0.514286,0.0,0.727273,0.109091,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2013,0.242667,0.0,0.0,0.0,0.428571,0.6,0.436364,0.109091,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2014,0.312,0.2,0.0,0.153846,0.428571,0.6,0.545455,0.127273,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2015,0.394667,0.244444,0.05,0.061538,0.428571,0.616667,0.618182,0.636364,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2016,0.525333,0.466667,0.7,0.6,0.6,0.6,0.454545,0.309091,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2017,0.541333,0.288889,0.575,0.369231,0.657143,0.8,0.6,0.527273,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2018,0.632,0.666667,0.625,0.461538,0.685714,0.75,0.781818,0.618182,0.3
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2019,0.653333,0.666667,0.7,0.384615,0.685714,0.85,0.636364,0.763636,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2020,0.704,0.644444,0.75,0.446154,0.685714,0.9,0.8,0.8,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2021,0.674667,0.688889,0.8,0.338462,0.685714,0.816667,0.872727,0.672727,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2022,0.72,0.644444,0.7,0.646154,0.657143,0.85,0.709091,0.8,0.7
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2023,0.728,0.711111,0.775,0.676923,0.685714,0.766667,0.781818,0.781818,0.5
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2024,0.882667,0.955556,0.875,0.830769,0.857143,0.983333,0.909091,0.8,0.8
357,上海浦东发展银行,银行,股份制商业银行,5,0,上海市,上海市,310000,31,2025,0.821333,0.8,0.875,0.661538,0.685714,1.0,1.0,0.709091,0.8
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2011,0.026667,0.0,0.0,0.0,0.0,0.15,0.018182,0.0,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2012,0.122667,0.0,0.475,0.0,0.657143,0.0,0.072727,0.0,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2013,0.106667,0.0,0.55,0.0,0.485714,0.0,0.018182,0.0,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2014,0.149333,0.0,0.55,0.0,0.485714,0.15,0.036364,0.109091,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2015,0.117333,0.0,0.475,0.0,0.657143,0.0,0.0,0.036364,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2016,0.101333,0.0,0.475,0.0,0.485714,0.0,0.036364,0.0,0.0
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2017,0.138667,0.0,0.0,0.0,0.171429,0.15,0.018182,0.581818,0.2
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2018,0.149333,0.0,0.0,0.0,0.0,0.25,0.018182,0.581818,0.4
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2019,0.053333,0.0,0.0,0.0,0.0,0.15,0.018182,0.036364,0.4
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2020,0.218667,0.333333,0.55,0.0,0.0,0.0,0.018182,0.618182,0.5
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2021,0.469333,0.6,0.55,0.0,0.371429,0.65,0.563636,0.690909,0.3
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2022,0.453333,0.266667,0.55,0.0,0.514286,0.783333,0.436364,0.672727,0.5
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2023,0.522667,0.577778,0.6,0.0,0.542857,0.8,0.563636,0.690909,0.5
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2024,0.608,0.711111,0.6,0.4,0.457143,0.85,0.563636,0.745455,0.35
358,上海商業銀行有限公司,银行,外资银行,4,1,上海市,上海市,310000,31,2025,0.466667,0.644444,0.625,0.246154,0.514286,0.633333,0.436364,0.363636,0.25
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2011,0.272,0.0,0.0,0.169231,0.4,0.533333,0.418182,0.309091,0.25
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2012,0.376,0.244444,0.5,0.0,0.4,0.5,0.363636,0.727273,0.3
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2013,0.349333,0.266667,0.55,0.2,0.0,0.516667,0.654545,0.218182,0.25
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2014,0.461333,0.244444,0.575,0.338462,0.457143,0.516667,0.690909,0.4,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2015,0.381333,0.066667,0.55,0.230769,0.457143,0.683333,0.472727,0.181818,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2016,0.418667,0.177778,0.6,0.261538,0.457143,0.583333,0.654545,0.2,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2017,0.365333,0.0,0.0,0.0,0.4,0.766667,0.618182,0.6,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2018,0.578667,0.355556,0.65,0.461538,0.571429,0.716667,0.709091,0.672727,0.3
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2019,0.544,0.555556,0.75,0.369231,0.571429,0.766667,0.672727,0.272727,0.35
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2020,0.685333,0.6,0.775,0.476923,0.628571,0.866667,0.836364,0.690909,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2021,0.72,0.711111,0.725,0.569231,0.714286,0.883333,0.854545,0.672727,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2022,0.765333,0.711111,0.775,0.738462,0.714286,0.9,0.818182,0.763636,0.5
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2023,0.797333,0.777778,0.825,0.753846,0.714286,0.933333,0.8,0.781818,0.7
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2024,0.810667,0.777778,0.825,0.738462,0.714286,0.933333,0.872727,0.854545,0.6
359,上海银行,银行,城市商业银行,3,0,上海市,上海市,310000,31,2025,0.837333,0.666667,0.85,0.676923,0.8,0.966667,0.963636,0.909091,0.85
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2017,0.098667,0.066667,0.425,0.0,0.028571,0.0,0.145455,0.0,0.4
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2018,0.162667,0.0,0.05,0.0,0.0,0.6,0.272727,0.0,0.4
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2019,0.202667,0.022222,0.0,0.0,0.028571,0.633333,0.327273,0.145455,0.5
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2020,0.077333,0.0,0.0,0.0,0.0,0.0,0.236364,0.109091,0.5
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2021,0.274667,0.111111,0.275,0.061538,0.142857,0.633333,0.436364,0.145455,0.4
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2022,0.194667,0.0,0.15,0.0,0.028571,0.633333,0.327273,0.036364,0.4
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2023,0.117333,0.0,0.0,0.0,0.0,0.25,0.290909,0.054545,0.5
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2024,0.317333,0.066667,0.425,0.0,0.142857,0.733333,0.690909,0.036364,0.5
360,上饶银行,银行,城市商业银行,3,0,江西省,上饶市,361100,36,2025,0.016,0.0,0.0,0.0,0.0,0.0,0.036364,0.072727,0.0
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2011,0.208,0.2,0.0,0.046154,0.2,0.4,0.236364,0.327273,0.2
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2012,0.224,0.311111,0.325,0.123077,0.171429,0.416667,0.236364,0.036364,0.15
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2013,0.165333,0.2,0.35,0.046154,0.171429,0.216667,0.254545,0.0,0.15
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2014,0.210667,0.288889,0.475,0.169231,0.171429,0.2,0.218182,0.0,0.3
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2015,0.170667,0.155556,0.0,0.046154,0.171429,0.283333,0.127273,0.327273,0.3
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2016,0.162667,0.2,0.35,0.046154,0.057143,0.15,0.236364,0.109091,0.25
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2017,0.341333,0.355556,0.475,0.153846,0.2,0.5,0.363636,0.345455,0.35
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2018,0.378667,0.555556,0.0,0.215385,0.171429,0.65,0.454545,0.472727,0.35
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2019,0.376,0.533333,0.0,0.230769,0.428571,0.583333,0.472727,0.345455,0.35
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2020,0.581333,0.644444,0.55,0.415385,0.542857,0.666667,0.690909,0.618182,0.45
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2021,0.626667,0.622222,0.55,0.523077,0.542857,0.733333,0.709091,0.727273,0.45
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2022,0.658667,0.644444,0.55,0.523077,0.628571,0.8,0.727273,0.745455,0.55
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2023,0.464,0.622222,0.425,0.369231,0.428571,0.266667,0.509091,0.690909,0.4
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2024,0.552,0.622222,0.5,0.338462,0.542857,0.683333,0.636364,0.618182,0.4
361,绍兴银行,银行,城市商业银行,3,0,浙江省,绍兴市,330600,33,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2020,0.194667,0.133333,0.0,0.369231,0.2,0.0,0.436364,0.109091,0.3
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2021,0.394667,0.644444,0.525,0.261538,0.542857,0.0,0.363636,0.636364,0.35
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2022,0.565333,0.311111,0.7,0.4,0.6,0.716667,0.690909,0.581818,0.5
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2023,0.656,0.644444,0.7,0.507692,0.6,0.9,0.654545,0.672727,0.4
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2024,0.664,0.644444,0.55,0.6,0.657143,0.8,0.709091,0.727273,0.45
362,深圳农村商业银行,银行,农村商业银行,1,0,广东省,深圳市,440300,44,2025,0.589333,0.4,0.725,0.523077,0.714286,0.783333,0.636364,0.509091,0.25
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2014,0.266667,0.511111,0.0,0.307692,0.142857,0.366667,0.309091,0.109091,0.35
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2015,0.317333,0.488889,0.5,0.153846,0.114286,0.4,0.218182,0.345455,0.4
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2016,0.389333,0.422222,0.2,0.476923,0.428571,0.15,0.581818,0.436364,0.4
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2017,0.528,0.577778,0.475,0.353846,0.485714,0.55,0.690909,0.618182,0.4
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2018,0.498667,0.533333,0.0,0.415385,0.514286,0.666667,0.636364,0.6,0.5
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2019,0.541333,0.6,0.425,0.369231,0.514286,0.6,0.581818,0.709091,0.5
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2020,0.56,0.644444,0.45,0.353846,0.571429,0.716667,0.672727,0.545455,0.5
363,盛京银行,银行,城市商业银行,3,0,辽宁省,沈阳市,210100,21,2021,0.605333,0.6,0.5,0.584615,0.571429,0.616667,0.672727,0.690909,0.5
